Station Number,Inverter Number,Combiner Number,String Number,STD
14,2,4,3,1.554600732
14,2,4,4,2.816603304
14,2,4,5,0.618181937
14,2,4,6,0.908218698
14,2,4,7,1.036102978
14,2,4,8,0.186426136
14,2,4,9,2.314110813
14,2,4,10,2.859584459
14,2,4,11,2.848523748
14,2,4,12,1.251937248
14,2,4,13,1.679750014
14,2,4,14,0.274165969
14,2,4,15,2.988131681
14,2,4,16,1.933441686
14,2,5,1,1.968730566
14,2,5,2,2.878748269
14,2,5,3,2.883229544
14,2,5,4,1.234447992
14,2,5,5,1.988288029
14,2,5,6,0.385825499
14,2,5,7,0.723375879
14,2,5,8,1.28615165
14,2,5,9,0.205456401
14,2,5,10,0.444390318
14,2,5,11,2.80335971
14,2,5,12,2.714207011
14,2,5,13,2.174549173
14,2,5,14,1.948471273
14,2,5,15,1.580746314
14,2,5,16,1.748667984
14,2,6,1,0.985637146
14,2,6,2,0.005867445
14,2,6,3,0.379807589
14,2,6,4,1.209685806
14,2,6,5,1.614617384
14,2,6,6,1.04454755
14,2,6,7,2.022008741
14,2,6,8,2.73180061
14,2,6,9,1.469542957
14,2,6,10,2.090396854
14,2,6,11,2.20015559
14,2,6,12,0.992137133
14,2,6,13,0.290160988
14,2,6,14,2.699011571
14,2,6,15,0.894166491
14,2,6,16,1.448535076
14,2,7,1,1.782183722
14,2,7,2,2.402934632
14,2,7,3,1.278551856
14,2,7,4,1.24703707
14,2,7,5,1.327759012
14,2,7,6,0.054165241
14,2,7,7,0.974229385
14,2,7,8,1.708881505
14,2,7,9,1.18759736
14,2,7,10,2.272243541
14,2,7,11,0.953564859
14,2,7,12,2.167266628
14,2,7,13,1.534673601
14,2,7,14,0.941697709
14,2,7,15,1.92483508
14,2,7,16,0.718683082
14,3,1,1,0.967569087
14,3,1,2,0.408886606
14,3,1,3,1.339776841
14,3,1,4,2.504212321
14,3,1,5,1.289578289
14,3,1,6,2.39717455
14,3,1,7,1.997020422
14,3,1,8,2.550318648
14,3,1,9,0.031121553
14,3,1,10,2.473628103
14,3,1,11,2.264665047
14,3,1,12,1.639072127
14,3,1,13,0.001024954
14,3,1,14,1.014229347
14,3,1,15,0.092336576
14,3,1,16,0.610911648
14,3,2,1,0.795232257
14,3,2,2,1.649553451
14,3,2,3,0.704992302
14,3,2,4,0.127003118
14,3,2,5,1.777240539
14,3,2,6,2.147982625
14,3,2,7,0.835770258
14,3,2,8,1.540961737
14,3,2,9,1.605129351
14,3,2,10,2.376309065
14,3,2,11,1.053906838
14,3,2,12,0.373392408
14,3,2,13,2.342514949
14,3,2,14,0.41196341
14,3,2,15,0.374149935
14,3,2,16,1.229402806
14,3,3,1,2.858933211
14,3,3,2,0.471921986
14,3,3,3,1.700162309
14,3,3,4,0.431887514
14,3,3,5,2.616587459
14,3,3,6,2.501440209
14,3,3,7,2.196408887
14,3,3,8,0.400239151
14,3,3,9,0.51693787
14,3,3,10,1.676394735
14,3,3,11,1.667739061
14,3,3,12,2.900345666
14,3,3,13,0.355901418
14,3,3,14,1.075010791
14,3,3,15,0.445244376
14,3,3,16,2.687916781
14,3,4,1,2.295971799
14,3,4,2,1.312178488
14,3,4,3,0.992050325
14,3,4,4,2.546510297
14,3,4,5,0.124868374
14,3,4,6,2.501527667
14,3,4,7,1.411377573
14,3,4,8,2.439496931
14,3,4,9,2.963507161
14,3,4,10,1.850817167
14,3,4,11,0.227739962
14,3,4,12,0.824686741
14,3,4,13,0.015221144
14,3,4,14,0.152276287
14,3,4,15,0.500281373
14,3,4,16,2.060317011
14,3,5,1,0.312090743
14,3,5,2,1.134920937
14,3,5,3,0.767262909
14,3,5,4,2.533411606
14,3,5,5,0.649804929
14,3,5,6,1.847312046
14,3,5,7,1.680060519
14,3,5,8,2.754103221
14,3,5,9,2.97015448
14,3,5,10,2.107776377
14,3,5,11,2.806880466
14,3,5,12,0.418588988
14,3,5,13,2.583278961
14,3,5,14,1.297048815
14,3,5,15,2.415881761
14,3,5,16,0.835620678
14,3,6,1,0.430406174
14,3,6,2,0.633565705
14,3,6,3,1.797435247
14,3,6,4,0.696791885
14,3,6,5,0.187207411
14,3,6,6,2.102122567
14,3,6,7,0.211326279
14,3,6,8,1.18081916
14,3,6,9,1.619712851
14,3,6,10,0.463828774
14,3,6,11,0.877685766
14,3,6,12,2.423194993
14,3,6,13,0.678772538
14,3,6,14,2.308068632
14,3,6,15,1.04395273
14,3,6,16,2.270656339
14,3,7,1,0.633811339
14,3,7,2,0.966090222
14,3,7,3,2.703033521
14,3,7,4,1.354864783
14,3,7,5,0.062484331
14,3,7,6,2.623107402
14,3,7,7,0.533381096
14,3,7,8,2.037128864
14,3,7,9,2.684112334
14,3,7,10,1.824839763
14,3,7,11,2.442520986
14,3,7,12,2.484983763
14,3,7,13,1.114607131
14,3,7,14,0.870631978
14,3,7,15,0.945990807
14,3,7,16,1.644048116
14,4,1,1,2.056739356
14,4,1,2,0.580510096
14,4,1,3,2.91109086
14,4,1,4,0.757449102
14,4,1,5,1.616631588
14,4,1,6,2.369957572
14,4,1,7,0.528112536
14,4,1,8,2.135893275
14,4,1,9,0.08212422
14,4,1,10,0.337438061
14,4,1,11,2.534012633
14,4,1,12,2.395269421
14,4,1,13,1.488302263
14,4,1,14,0.165360535
14,4,1,15,0.578004468
14,4,1,16,2.310686277
14,4,2,1,1.742610246
14,4,2,2,2.542941791
14,4,2,3,0.300724998
14,4,2,4,2.124254293
14,4,2,5,2.452888103
14,4,2,6,1.987829427
14,4,2,7,2.196554736
14,4,2,8,1.9848389
14,4,2,9,2.876711443
14,4,2,10,0.472604769
14,4,2,11,0.929029206
14,4,2,12,1.683868852
14,4,2,13,2.467281716
14,4,2,14,1.677930315
14,4,2,15,0.37702165
14,4,2,16,0.942042946
14,4,3,1,1.237270781
14,4,3,2,0.681736732
14,4,3,3,1.831266455
14,4,3,4,1.477343911
14,4,3,5,2.980045625
14,4,3,6,1.146659968
14,4,3,7,2.730308148
14,4,3,8,0.159429256
14,4,3,9,0.788977489
14,4,3,10,1.375148444
14,4,3,11,1.120012192
14,4,3,12,2.847413849
14,4,3,13,0.538466418
14,4,3,14,1.755140686
14,4,3,15,2.704855734
14,4,3,16,0.201193918
14,4,4,1,2.876936062
14,4,4,2,1.858055331
14,4,4,3,2.346685858
14,4,4,4,2.480110103
14,4,4,5,0.483719429
14,4,4,6,2.528945584
14,4,4,7,1.70412794
14,4,4,8,1.383124689
14,4,4,9,1.258130796
14,4,4,10,2.178569099
14,4,4,11,2.973318471
14,4,4,12,0.303212193
14,4,4,13,2.28396849
14,4,4,14,2.361833068
14,4,4,15,0.328112794
14,4,4,16,0.726440993
14,4,5,1,1.337795872
14,4,5,2,2.926848239
14,4,5,3,0.118997818
14,4,5,4,1.501622871
14,4,5,5,1.899048664
14,4,5,6,2.307378703
14,4,5,7,1.997792144
14,4,5,8,2.341786928
14,4,5,9,1.368846617
14,4,5,10,1.764160774
14,4,5,11,1.122713775
14,4,5,12,1.411216774
14,4,5,13,0.043351985
14,4,5,14,2.121806305
14,4,5,15,1.434365179
14,4,5,16,0.019523622
14,4,6,1,2.99312697
14,4,6,2,1.01239447
14,4,6,3,2.418275773
14,4,6,4,1.630590438
14,4,6,5,1.733209269
14,4,6,6,1.347894641
14,4,6,7,2.344313804
14,4,6,8,2.713203942
14,4,6,9,1.384726016
14,4,6,10,1.744468027
14,4,6,11,2.58108186
14,4,6,12,0.871203951
14,4,6,13,0.029450822
14,4,6,14,1.788632939
14,4,6,15,0.681610904
14,4,6,16,0.844841547
14,4,7,1,0.327014039
14,4,7,2,0.968111821
14,4,7,3,0.611281446
14,4,7,4,0.746691829
14,4,7,5,1.401969088
14,4,7,6,1.155838351
14,4,7,7,1.820929642
14,4,7,8,0.065031752
14,4,7,9,0.615811329
14,4,7,10,1.826117355
14,4,7,11,2.831226968
14,4,7,12,0.379358013
14,4,7,13,2.524794958
14,4,7,14,0.677019224
14,4,7,15,0.451730093
14,4,7,16,1.428771261
